PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
PART TIME WORKER,3,HOME,111530
PART TIME WORKER,3,WORK,520
PART TIME WORKER,3,ESCORT,220
PART TIME WORKER,3,PERS-BUS AND MED,150
PART TIME WORKER,3,SHOP,60
PART TIME WORKER,3,MEAL,60
PART TIME WORKER,3,SOC AND REC,50
PART TIME WORKER,3,CHANGE MODE,0
PART TIME WORKER,4,HOME,111140
PART TIME WORKER,4,WORK,890
PART TIME WORKER,4,ESCORT,240
PART TIME WORKER,4,PERS-BUS AND MED,190
PART TIME WORKER,4,SHOP,90
PART TIME WORKER,4,MEAL,40
PART TIME WORKER,4,SOC AND REC,40
PART TIME WORKER,4,CHANGE MODE,0
PART TIME WORKER,5,HOME,110390
PART TIME WORKER,5,WORK,1280
PART TIME WORKER,5,ESCORT,380
PART TIME WORKER,5,PERS-BUS AND MED,210
PART TIME WORKER,5,SHOP,170
PART TIME WORKER,5,MEAL,60
PART TIME WORKER,5,SOC AND REC,60
PART TIME WORKER,5,CHANGE MODE,10
PART TIME WORKER,6,HOME,109380
PART TIME WORKER,6,WORK,1740
PART TIME WORKER,6,ESCORT,480
PART TIME WORKER,6,PERS-BUS AND MED,310
PART TIME WORKER,6,SHOP,200
PART TIME WORKER,6,MEAL,50
PART TIME WORKER,6,SOC AND REC,110
PART TIME WORKER,6,CHANGE MODE,0
PART TIME WORKER,7,HOME,107310
PART TIME WORKER,7,WORK,2410
PART TIME WORKER,7,ESCORT,450
PART TIME WORKER,7,PERS-BUS AND MED,320
PART TIME WORKER,7,SHOP,170
PART TIME WORKER,7,MEAL,80
PART TIME WORKER,7,SOC AND REC,160
PART TIME WORKER,7,CHANGE MODE,0
PART TIME WORKER,8,HOME,102710
PART TIME WORKER,8,WORK,5600
PART TIME WORKER,8,ESCORT,890
PART TIME WORKER,8,PERS-BUS AND MED,750
PART TIME WORKER,8,SHOP,240
PART TIME WORKER,8,MEAL,140
PART TIME WORKER,8,SOC AND REC,290
PART TIME WORKER,8,CHANGE MODE,10
PART TIME WORKER,9,HOME,95470
PART TIME WORKER,9,WORK,9750
PART TIME WORKER,9,ESCORT,890
PART TIME WORKER,9,PERS-BUS AND MED,800
PART TIME WORKER,9,SHOP,370
PART TIME WORKER,9,MEAL,140
PART TIME WORKER,9,SOC AND REC,320
PART TIME WORKER,9,CHANGE MODE,20
PART TIME WORKER,10,HOME,86400
PART TIME WORKER,10,WORK,17650
PART TIME WORKER,10,ESCORT,1450
PART TIME WORKER,10,PERS-BUS AND MED,1430
PART TIME WORKER,10,SHOP,680
PART TIME WORKER,10,MEAL,230
PART TIME WORKER,10,SOC AND REC,640
PART TIME WORKER,10,CHANGE MODE,10
PART TIME WORKER,11,HOME,76560
PART TIME WORKER,11,WORK,26320
PART TIME WORKER,11,ESCORT,1500
PART TIME WORKER,11,PERS-BUS AND MED,1850
PART TIME WORKER,11,SHOP,710
PART TIME WORKER,11,MEAL,240
PART TIME WORKER,11,SOC AND REC,740
PART TIME WORKER,11,CHANGE MODE,10
PART TIME WORKER,12,HOME,67160
PART TIME WORKER,12,WORK,34830
PART TIME WORKER,12,ESCORT,1630
PART TIME WORKER,12,PERS-BUS AND MED,2470
PART TIME WORKER,12,SHOP,1350
PART TIME WORKER,12,MEAL,410
PART TIME WORKER,12,SOC AND REC,1060
PART TIME WORKER,12,CHANGE MODE,0
PART TIME WORKER,13,HOME,61220
PART TIME WORKER,13,WORK,44070
PART TIME WORKER,13,ESCORT,1140
PART TIME WORKER,13,PERS-BUS AND MED,2570
PART TIME WORKER,13,SHOP,1230
PART TIME WORKER,13,MEAL,530
PART TIME WORKER,13,SOC AND REC,1220
PART TIME WORKER,13,CHANGE MODE,0
PART TIME WORKER,14,HOME,58320
PART TIME WORKER,14,WORK,47160
PART TIME WORKER,14,ESCORT,1080
PART TIME WORKER,14,PERS-BUS AND MED,2650
PART TIME WORKER,14,SHOP,1630
PART TIME WORKER,14,MEAL,780
PART TIME WORKER,14,SOC AND REC,1510
PART TIME WORKER,14,CHANGE MODE,0
PART TIME WORKER,15,HOME,55710
PART TIME WORKER,15,WORK,50010
PART TIME WORKER,15,ESCORT,1080
PART TIME WORKER,15,PERS-BUS AND MED,2900
PART TIME WORKER,15,SHOP,1730
PART TIME WORKER,15,MEAL,890
PART TIME WORKER,15,SOC AND REC,1770
PART TIME WORKER,15,CHANGE MODE,0
PART TIME WORKER,16,HOME,53730
PART TIME WORKER,16,WORK,50190
PART TIME WORKER,16,ESCORT,1250
PART TIME WORKER,16,PERS-BUS AND MED,3490
PART TIME WORKER,16,SHOP,1900
PART TIME WORKER,16,MEAL,1120
PART TIME WORKER,16,SOC AND REC,2040
PART TIME WORKER,16,CHANGE MODE,0
PART TIME WORKER,17,HOME,52830
PART TIME WORKER,17,WORK,50250
PART TIME WORKER,17,ESCORT,1140
PART TIME WORKER,17,PERS-BUS AND MED,3700
PART TIME WORKER,17,SHOP,2390
PART TIME WORKER,17,MEAL,1530
PART TIME WORKER,17,SOC AND REC,2440
PART TIME WORKER,17,CHANGE MODE,10
PART TIME WORKER,18,HOME,52200
PART TIME WORKER,18,WORK,49760
PART TIME WORKER,18,ESCORT,1280
PART TIME WORKER,18,PERS-BUS AND MED,3830
PART TIME WORKER,18,SHOP,2520
PART TIME WORKER,18,MEAL,1670
PART TIME WORKER,18,SOC AND REC,2700
PART TIME WORKER,18,CHANGE MODE,0
PART TIME WORKER,19,HOME,52160
PART TIME WORKER,19,WORK,49890
PART TIME WORKER,19,ESCORT,1150
PART TIME WORKER,19,PERS-BUS AND MED,4100
PART TIME WORKER,19,SHOP,2370
PART TIME WORKER,19,MEAL,1710
PART TIME WORKER,19,SOC AND REC,2780
PART TIME WORKER,19,CHANGE MODE,0
PART TIME WORKER,20,HOME,52060
PART TIME WORKER,20,WORK,49010
PART TIME WORKER,20,ESCORT,1180
PART TIME WORKER,20,PERS-BUS AND MED,4430
PART TIME WORKER,20,SHOP,2420
PART TIME WORKER,20,MEAL,1830
PART TIME WORKER,20,SOC AND REC,2930
PART TIME WORKER,20,CHANGE MODE,0
PART TIME WORKER,21,HOME,51780
PART TIME WORKER,21,WORK,48400
PART TIME WORKER,21,ESCORT,1140
PART TIME WORKER,21,PERS-BUS AND MED,4760
PART TIME WORKER,21,SHOP,2590
PART TIME WORKER,21,MEAL,1950
PART TIME WORKER,21,SOC AND REC,3090
PART TIME WORKER,21,CHANGE MODE,0
PART TIME WORKER,22,HOME,51480
PART TIME WORKER,22,WORK,48300
PART TIME WORKER,22,ESCORT,1190
PART TIME WORKER,22,PERS-BUS AND MED,4630
PART TIME WORKER,22,SHOP,2670
PART TIME WORKER,22,MEAL,1960
PART TIME WORKER,22,SOC AND REC,3040
PART TIME WORKER,22,CHANGE MODE,0
PART TIME WORKER,23,HOME,52040
PART TIME WORKER,23,WORK,47450
PART TIME WORKER,23,ESCORT,1140
PART TIME WORKER,23,PERS-BUS AND MED,4540
PART TIME WORKER,23,SHOP,2550
PART TIME WORKER,23,MEAL,2050
PART TIME WORKER,23,SOC AND REC,3110
PART TIME WORKER,23,CHANGE MODE,0
PART TIME WORKER,24,HOME,52780
PART TIME WORKER,24,WORK,46130
PART TIME WORKER,24,ESCORT,1240
PART TIME WORKER,24,PERS-BUS AND MED,4320
PART TIME WORKER,24,SHOP,2860
PART TIME WORKER,24,MEAL,1960
PART TIME WORKER,24,SOC AND REC,3320
PART TIME WORKER,24,CHANGE MODE,0
PART TIME WORKER,25,HOME,53610
PART TIME WORKER,25,WORK,44460
PART TIME WORKER,25,ESCORT,1190
PART TIME WORKER,25,PERS-BUS AND MED,4320
PART TIME WORKER,25,SHOP,2870
PART TIME WORKER,25,MEAL,1830
PART TIME WORKER,25,SOC AND REC,3310
PART TIME WORKER,25,CHANGE MODE,0
PART TIME WORKER,26,HOME,55810
PART TIME WORKER,26,WORK,40470
PART TIME WORKER,26,ESCORT,1250
PART TIME WORKER,26,PERS-BUS AND MED,4230
PART TIME WORKER,26,SHOP,2870
PART TIME WORKER,26,MEAL,1780
PART TIME WORKER,26,SOC AND REC,3010
PART TIME WORKER,26,CHANGE MODE,10
PART TIME WORKER,27,HOME,59810
PART TIME WORKER,27,WORK,36560
PART TIME WORKER,27,ESCORT,1090
PART TIME WORKER,27,PERS-BUS AND MED,4280
PART TIME WORKER,27,SHOP,2670
PART TIME WORKER,27,MEAL,1420
PART TIME WORKER,27,SOC AND REC,2860
PART TIME WORKER,27,CHANGE MODE,0
PART TIME WORKER,28,HOME,64170
PART TIME WORKER,28,WORK,30860
PART TIME WORKER,28,ESCORT,1290
PART TIME WORKER,28,PERS-BUS AND MED,3970
PART TIME WORKER,28,SHOP,2960
PART TIME WORKER,28,MEAL,1380
PART TIME WORKER,28,SOC AND REC,3330
PART TIME WORKER,28,CHANGE MODE,20
PART TIME WORKER,29,HOME,69350
PART TIME WORKER,29,WORK,25130
PART TIME WORKER,29,ESCORT,1410
PART TIME WORKER,29,PERS-BUS AND MED,3870
PART TIME WORKER,29,SHOP,2760
PART TIME WORKER,29,MEAL,1370
PART TIME WORKER,29,SOC AND REC,3690
PART TIME WORKER,29,CHANGE MODE,0
PART TIME WORKER,30,HOME,75480
PART TIME WORKER,30,WORK,18790
PART TIME WORKER,30,ESCORT,1300
PART TIME WORKER,30,PERS-BUS AND MED,3900
PART TIME WORKER,30,SHOP,2770
PART TIME WORKER,30,MEAL,1430
PART TIME WORKER,30,SOC AND REC,4020
PART TIME WORKER,30,CHANGE MODE,0
PART TIME WORKER,31,HOME,80940
PART TIME WORKER,31,WORK,12860
PART TIME WORKER,31,ESCORT,1100
PART TIME WORKER,31,PERS-BUS AND MED,3670
PART TIME WORKER,31,SHOP,2680
PART TIME WORKER,31,MEAL,1550
PART TIME WORKER,31,SOC AND REC,4240
PART TIME WORKER,31,CHANGE MODE,30
PART TIME WORKER,32,HOME,86260
PART TIME WORKER,32,WORK,10780
PART TIME WORKER,32,ESCORT,1270
PART TIME WORKER,32,PERS-BUS AND MED,3290
PART TIME WORKER,32,SHOP,2360
PART TIME WORKER,32,MEAL,1700
PART TIME WORKER,32,SOC AND REC,4500
PART TIME WORKER,32,CHANGE MODE,0
PART TIME WORKER,33,HOME,89850
PART TIME WORKER,33,WORK,8100
PART TIME WORKER,33,ESCORT,1070
PART TIME WORKER,33,PERS-BUS AND MED,3180
PART TIME WORKER,33,SHOP,2120
PART TIME WORKER,33,MEAL,1680
PART TIME WORKER,33,SOC AND REC,4870
PART TIME WORKER,33,CHANGE MODE,0
PART TIME WORKER,34,HOME,92720
PART TIME WORKER,34,WORK,7470
PART TIME WORKER,34,ESCORT,780
PART TIME WORKER,34,PERS-BUS AND MED,3130
PART TIME WORKER,34,SHOP,1890
PART TIME WORKER,34,MEAL,1520
PART TIME WORKER,34,SOC AND REC,4700
PART TIME WORKER,34,CHANGE MODE,10
PART TIME WORKER,35,HOME,94330
PART TIME WORKER,35,WORK,6970
PART TIME WORKER,35,ESCORT,660
PART TIME WORKER,35,PERS-BUS AND MED,2790
PART TIME WORKER,35,SHOP,1670
PART TIME WORKER,35,MEAL,1370
PART TIME WORKER,35,SOC AND REC,4100
PART TIME WORKER,35,CHANGE MODE,0
PART TIME WORKER,36,HOME,96760
PART TIME WORKER,36,WORK,6270
PART TIME WORKER,36,ESCORT,590
PART TIME WORKER,36,PERS-BUS AND MED,2280
PART TIME WORKER,36,SHOP,1370
PART TIME WORKER,36,MEAL,1110
PART TIME WORKER,36,SOC AND REC,3830
PART TIME WORKER,36,CHANGE MODE,0
PART TIME WORKER,37,HOME,99260
PART TIME WORKER,37,WORK,5600
PART TIME WORKER,37,ESCORT,580
PART TIME WORKER,37,PERS-BUS AND MED,1920
PART TIME WORKER,37,SHOP,720
PART TIME WORKER,37,MEAL,840
PART TIME WORKER,37,SOC AND REC,3260
PART TIME WORKER,37,CHANGE MODE,0
PART TIME WORKER,38,HOME,100850
PART TIME WORKER,38,WORK,5130
PART TIME WORKER,38,ESCORT,550
PART TIME WORKER,38,PERS-BUS AND MED,1730
PART TIME WORKER,38,SHOP,560
PART TIME WORKER,38,MEAL,660
PART TIME WORKER,38,SOC AND REC,3060
PART TIME WORKER,38,CHANGE MODE,0
PART TIME WORKER,39,HOME,103220
PART TIME WORKER,39,WORK,4360
PART TIME WORKER,39,ESCORT,480
PART TIME WORKER,39,PERS-BUS AND MED,1400
PART TIME WORKER,39,SHOP,500
PART TIME WORKER,39,MEAL,560
PART TIME WORKER,39,SOC AND REC,2690
PART TIME WORKER,39,CHANGE MODE,0
PART TIME WORKER,40,HOME,105930
PART TIME WORKER,40,WORK,3610
PART TIME WORKER,40,ESCORT,330
PART TIME WORKER,40,PERS-BUS AND MED,950
PART TIME WORKER,40,SHOP,360
PART TIME WORKER,40,MEAL,290
PART TIME WORKER,40,SOC AND REC,2250
PART TIME WORKER,40,CHANGE MODE,0
PART TIME WORKER,41,HOME,107910
PART TIME WORKER,41,WORK,2960
PART TIME WORKER,41,ESCORT,240
PART TIME WORKER,41,PERS-BUS AND MED,620
PART TIME WORKER,41,SHOP,220
PART TIME WORKER,41,MEAL,220
PART TIME WORKER,41,SOC AND REC,1600
PART TIME WORKER,41,CHANGE MODE,0
PART TIME WORKER,42,HOME,109620
PART TIME WORKER,42,WORK,2410
PART TIME WORKER,42,ESCORT,110
PART TIME WORKER,42,PERS-BUS AND MED,390
PART TIME WORKER,42,SHOP,140
PART TIME WORKER,42,MEAL,150
PART TIME WORKER,42,SOC AND REC,1120
PART TIME WORKER,42,CHANGE MODE,0
PART TIME WORKER,43,HOME,111310
PART TIME WORKER,43,WORK,1650
PART TIME WORKER,43,ESCORT,100
PART TIME WORKER,43,PERS-BUS AND MED,240
PART TIME WORKER,43,SHOP,110
PART TIME WORKER,43,MEAL,20
PART TIME WORKER,43,SOC AND REC,410
PART TIME WORKER,43,CHANGE MODE,0
PART TIME WORKER,44,HOME,112440
PART TIME WORKER,44,WORK,1330
PART TIME WORKER,44,ESCORT,50
PART TIME WORKER,44,PERS-BUS AND MED,170
PART TIME WORKER,44,SHOP,90
PART TIME WORKER,44,MEAL,20
PART TIME WORKER,44,SOC AND REC,320
PART TIME WORKER,44,CHANGE MODE,0
PART TIME WORKER,45,HOME,113050
PART TIME WORKER,45,WORK,1040
PART TIME WORKER,45,ESCORT,30
PART TIME WORKER,45,PERS-BUS AND MED,190
PART TIME WORKER,45,SHOP,90
PART TIME WORKER,45,MEAL,10
PART TIME WORKER,45,SOC AND REC,290
PART TIME WORKER,45,CHANGE MODE,0
PART TIME WORKER,46,HOME,113430
PART TIME WORKER,46,WORK,810
PART TIME WORKER,46,ESCORT,10
PART TIME WORKER,46,PERS-BUS AND MED,90
PART TIME WORKER,46,SHOP,80
PART TIME WORKER,46,MEAL,20
PART TIME WORKER,46,SOC AND REC,210
PART TIME WORKER,46,CHANGE MODE,0
PART TIME WORKER,47,HOME,113870
PART TIME WORKER,47,WORK,630
PART TIME WORKER,47,ESCORT,0
PART TIME WORKER,47,PERS-BUS AND MED,60
PART TIME WORKER,47,SHOP,40
PART TIME WORKER,47,MEAL,10
PART TIME WORKER,47,SOC AND REC,110
PART TIME WORKER,47,CHANGE MODE,0
PART TIME WORKER,48,HOME,114200
PART TIME WORKER,48,WORK,430
PART TIME WORKER,48,ESCORT,10
PART TIME WORKER,48,PERS-BUS AND MED,10
PART TIME WORKER,48,SHOP,20
PART TIME WORKER,48,MEAL,0
PART TIME WORKER,48,SOC AND REC,60
PART TIME WORKER,48,CHANGE MODE,0
PART TIME WORKER,49,HOME,16440
PART TIME WORKER,49,WORK,0
PART TIME WORKER,49,ESCORT,0
PART TIME WORKER,49,PERS-BUS AND MED,0
PART TIME WORKER,49,SHOP,0
PART TIME WORKER,49,MEAL,0
PART TIME WORKER,49,SOC AND REC,0
PART TIME WORKER,49,CHANGE MODE,0
UNIVERSITY STUDENT,1,HOME,227110
UNIVERSITY STUDENT,1,WORK,0
UNIVERSITY STUDENT,1,SCHOOL,0
UNIVERSITY STUDENT,1,ESCORT,0
UNIVERSITY STUDENT,1,PERS-BUS AND MED,0
UNIVERSITY STUDENT,1,SHOP,0
UNIVERSITY STUDENT,1,MEAL,0
UNIVERSITY STUDENT,1,SOC AND REC,0
UNIVERSITY STUDENT,1,CHANGE MODE,0
UNIVERSITY STUDENT,2,HOME,226660
UNIVERSITY STUDENT,2,WORK,100
UNIVERSITY STUDENT,2,SCHOOL,0
UNIVERSITY STUDENT,2,ESCORT,120
UNIVERSITY STUDENT,2,PERS-BUS AND MED,60
UNIVERSITY STUDENT,2,SHOP,40
UNIVERSITY STUDENT,2,MEAL,10
UNIVERSITY STUDENT,2,SOC AND REC,10
UNIVERSITY STUDENT,2,CHANGE MODE,0
UNIVERSITY STUDENT,3,HOME,226410
UNIVERSITY STUDENT,3,WORK,240
UNIVERSITY STUDENT,3,SCHOOL,20
UNIVERSITY STUDENT,3,ESCORT,180
UNIVERSITY STUDENT,3,PERS-BUS AND MED,90
UNIVERSITY STUDENT,3,SHOP,40
UNIVERSITY STUDENT,3,MEAL,40
UNIVERSITY STUDENT,3,SOC AND REC,10
UNIVERSITY STUDENT,3,CHANGE MODE,0
UNIVERSITY STUDENT,4,HOME,226080
UNIVERSITY STUDENT,4,WORK,410
UNIVERSITY STUDENT,4,SCHOOL,40
UNIVERSITY STUDENT,4,ESCORT,250
UNIVERSITY STUDENT,4,PERS-BUS AND MED,110
UNIVERSITY STUDENT,4,SHOP,50
UNIVERSITY STUDENT,4,MEAL,30
UNIVERSITY STUDENT,4,SOC AND REC,30
UNIVERSITY STUDENT,4,CHANGE MODE,0
UNIVERSITY STUDENT,5,HOME,225630
UNIVERSITY STUDENT,5,WORK,580
UNIVERSITY STUDENT,5,SCHOOL,80
UNIVERSITY STUDENT,5,ESCORT,350
UNIVERSITY STUDENT,5,PERS-BUS AND MED,110
UNIVERSITY STUDENT,5,SHOP,70
UNIVERSITY STUDENT,5,MEAL,60
UNIVERSITY STUDENT,5,SOC AND REC,60
UNIVERSITY STUDENT,5,CHANGE MODE,0
UNIVERSITY STUDENT,6,HOME,224980
UNIVERSITY STUDENT,6,WORK,850
UNIVERSITY STUDENT,6,SCHOOL,80
UNIVERSITY STUDENT,6,ESCORT,340
UNIVERSITY STUDENT,6,PERS-BUS AND MED,150
UNIVERSITY STUDENT,6,SHOP,100
UNIVERSITY STUDENT,6,MEAL,80
UNIVERSITY STUDENT,6,SOC AND REC,80
UNIVERSITY STUDENT,6,CHANGE MODE,10
UNIVERSITY STUDENT,7,HOME,222600
UNIVERSITY STUDENT,7,WORK,1230
UNIVERSITY STUDENT,7,SCHOOL,70
UNIVERSITY STUDENT,7,ESCORT,430
UNIVERSITY STUDENT,7,PERS-BUS AND MED,220
UNIVERSITY STUDENT,7,SHOP,170
UNIVERSITY STUDENT,7,MEAL,80
UNIVERSITY STUDENT,7,SOC AND REC,100
UNIVERSITY STUDENT,7,CHANGE MODE,10
UNIVERSITY STUDENT,8,HOME,217420
UNIVERSITY STUDENT,8,WORK,3320
UNIVERSITY STUDENT,8,SCHOOL,760
UNIVERSITY STUDENT,8,ESCORT,930
UNIVERSITY STUDENT,8,PERS-BUS AND MED,580
UNIVERSITY STUDENT,8,SHOP,370
UNIVERSITY STUDENT,8,MEAL,190
UNIVERSITY STUDENT,8,SOC AND REC,270
UNIVERSITY STUDENT,8,CHANGE MODE,0
UNIVERSITY STUDENT,9,HOME,204430
UNIVERSITY STUDENT,9,WORK,5560
UNIVERSITY STUDENT,9,SCHOOL,1540
UNIVERSITY STUDENT,9,ESCORT,940
UNIVERSITY STUDENT,9,PERS-BUS AND MED,800
UNIVERSITY STUDENT,9,SHOP,360
UNIVERSITY STUDENT,9,MEAL,230
UNIVERSITY STUDENT,9,SOC AND REC,410
UNIVERSITY STUDENT,9,CHANGE MODE,20
UNIVERSITY STUDENT,10,HOME,183280
UNIVERSITY STUDENT,10,WORK,10560
UNIVERSITY STUDENT,10,SCHOOL,15490
UNIVERSITY STUDENT,10,ESCORT,1690
UNIVERSITY STUDENT,10,PERS-BUS AND MED,1220
UNIVERSITY STUDENT,10,SHOP,660
UNIVERSITY STUDENT,10,MEAL,360
UNIVERSITY STUDENT,10,SOC AND REC,790
UNIVERSITY STUDENT,10,CHANGE MODE,20
UNIVERSITY STUDENT,11,HOME,159980
UNIVERSITY STUDENT,11,WORK,16330
UNIVERSITY STUDENT,11,SCHOOL,30860
UNIVERSITY STUDENT,11,ESCORT,1590
UNIVERSITY STUDENT,11,PERS-BUS AND MED,1540
UNIVERSITY STUDENT,11,SHOP,930
UNIVERSITY STUDENT,11,MEAL,390
UNIVERSITY STUDENT,11,SOC AND REC,1100
UNIVERSITY STUDENT,11,CHANGE MODE,10
UNIVERSITY STUDENT,12,HOME,136280
UNIVERSITY STUDENT,12,WORK,23110
UNIVERSITY STUDENT,12,SCHOOL,50860
UNIVERSITY STUDENT,12,ESCORT,1590
UNIVERSITY STUDENT,12,PERS-BUS AND MED,2000
UNIVERSITY STUDENT,12,SHOP,1240
UNIVERSITY STUDENT,12,MEAL,590
UNIVERSITY STUDENT,12,SOC AND REC,1720
UNIVERSITY STUDENT,12,CHANGE MODE,10
UNIVERSITY STUDENT,13,HOME,120450
UNIVERSITY STUDENT,13,WORK,29690
UNIVERSITY STUDENT,13,SCHOOL,71510
UNIVERSITY STUDENT,13,ESCORT,1050
UNIVERSITY STUDENT,13,PERS-BUS AND MED,2500
UNIVERSITY STUDENT,13,SHOP,1310
UNIVERSITY STUDENT,13,MEAL,760
UNIVERSITY STUDENT,13,SOC AND REC,1920
UNIVERSITY STUDENT,13,CHANGE MODE,0
UNIVERSITY STUDENT,14,HOME,112070
UNIVERSITY STUDENT,14,WORK,32260
UNIVERSITY STUDENT,14,SCHOOL,77740
UNIVERSITY STUDENT,14,ESCORT,1000
UNIVERSITY STUDENT,14,PERS-BUS AND MED,2760
UNIVERSITY STUDENT,14,SHOP,1420
UNIVERSITY STUDENT,14,MEAL,790
UNIVERSITY STUDENT,14,SOC AND REC,2300
UNIVERSITY STUDENT,14,CHANGE MODE,0
UNIVERSITY STUDENT,15,HOME,106090
UNIVERSITY STUDENT,15,WORK,34680
UNIVERSITY STUDENT,15,SCHOOL,84180
UNIVERSITY STUDENT,15,ESCORT,890
UNIVERSITY STUDENT,15,PERS-BUS AND MED,2900
UNIVERSITY STUDENT,15,SHOP,1720
UNIVERSITY STUDENT,15,MEAL,1100
UNIVERSITY STUDENT,15,SOC AND REC,2350
UNIVERSITY STUDENT,15,CHANGE MODE,0
UNIVERSITY STUDENT,16,HOME,102470
UNIVERSITY STUDENT,16,WORK,34930
UNIVERSITY STUDENT,16,SCHOOL,84450
UNIVERSITY STUDENT,16,ESCORT,1180
UNIVERSITY STUDENT,16,PERS-BUS AND MED,3600
UNIVERSITY STUDENT,16,SHOP,1880
UNIVERSITY STUDENT,16,MEAL,1430
UNIVERSITY STUDENT,16,SOC AND REC,2770
UNIVERSITY STUDENT,16,CHANGE MODE,0
UNIVERSITY STUDENT,17,HOME,100800
UNIVERSITY STUDENT,17,WORK,35550
UNIVERSITY STUDENT,17,SCHOOL,84420
UNIVERSITY STUDENT,17,ESCORT,1190
UNIVERSITY STUDENT,17,PERS-BUS AND MED,4050
UNIVERSITY STUDENT,17,SHOP,2100
UNIVERSITY STUDENT,17,MEAL,1570
UNIVERSITY STUDENT,17,SOC AND REC,3240
UNIVERSITY STUDENT,17,CHANGE MODE,0
UNIVERSITY STUDENT,18,HOME,99280
UNIVERSITY STUDENT,18,WORK,35970
UNIVERSITY STUDENT,18,SCHOOL,84590
UNIVERSITY STUDENT,18,ESCORT,1310
UNIVERSITY STUDENT,18,PERS-BUS AND MED,4160
UNIVERSITY STUDENT,18,SHOP,2520
UNIVERSITY STUDENT,18,MEAL,2080
UNIVERSITY STUDENT,18,SOC AND REC,3490
UNIVERSITY STUDENT,18,CHANGE MODE,10
UNIVERSITY STUDENT,19,HOME,98220
UNIVERSITY STUDENT,19,WORK,36160
UNIVERSITY STUDENT,19,SCHOOL,83740
UNIVERSITY STUDENT,19,ESCORT,1450
UNIVERSITY STUDENT,19,PERS-BUS AND MED,4320
UNIVERSITY STUDENT,19,SHOP,2600
UNIVERSITY STUDENT,19,MEAL,2330
UNIVERSITY STUDENT,19,SOC AND REC,3790
UNIVERSITY STUDENT,19,CHANGE MODE,0
UNIVERSITY STUDENT,20,HOME,97190
UNIVERSITY STUDENT,20,WORK,36410
UNIVERSITY STUDENT,20,SCHOOL,83370
UNIVERSITY STUDENT,20,ESCORT,1370
UNIVERSITY STUDENT,20,PERS-BUS AND MED,4850
UNIVERSITY STUDENT,20,SHOP,2660
UNIVERSITY STUDENT,20,MEAL,2570
UNIVERSITY STUDENT,20,SOC AND REC,3930
UNIVERSITY STUDENT,20,CHANGE MODE,0
UNIVERSITY STUDENT,21,HOME,95670
UNIVERSITY STUDENT,21,WORK,36950
UNIVERSITY STUDENT,21,SCHOOL,82880
UNIVERSITY STUDENT,21,ESCORT,1410
UNIVERSITY STUDENT,21,PERS-BUS AND MED,4630
UNIVERSITY STUDENT,21,SHOP,2890
UNIVERSITY STUDENT,21,MEAL,2800
UNIVERSITY STUDENT,21,SOC AND REC,4330
UNIVERSITY STUDENT,21,CHANGE MODE,10
UNIVERSITY STUDENT,22,HOME,97660
UNIVERSITY STUDENT,22,WORK,37620
UNIVERSITY STUDENT,22,SCHOOL,75250
UNIVERSITY STUDENT,22,ESCORT,1520
UNIVERSITY STUDENT,22,PERS-BUS AND MED,4930
UNIVERSITY STUDENT,22,SHOP,3300
UNIVERSITY STUDENT,22,MEAL,2910
UNIVERSITY STUDENT,22,SOC AND REC,4960
UNIVERSITY STUDENT,22,CHANGE MODE,0
UNIVERSITY STUDENT,23,HOME,101770
UNIVERSITY STUDENT,23,WORK,37870
UNIVERSITY STUDENT,23,SCHOOL,67470
UNIVERSITY STUDENT,23,ESCORT,1640
UNIVERSITY STUDENT,23,PERS-BUS AND MED,5580
UNIVERSITY STUDENT,23,SHOP,3780
UNIVERSITY STUDENT,23,MEAL,2920
UNIVERSITY STUDENT,23,SOC AND REC,5470
UNIVERSITY STUDENT,23,CHANGE MODE,0
UNIVERSITY STUDENT,24,HOME,107750
UNIVERSITY STUDENT,24,WORK,38080
UNIVERSITY STUDENT,24,SCHOOL,58930
UNIVERSITY STUDENT,24,ESCORT,1750
UNIVERSITY STUDENT,24,PERS-BUS AND MED,5600
UNIVERSITY STUDENT,24,SHOP,4360
UNIVERSITY STUDENT,24,MEAL,3070
UNIVERSITY STUDENT,24,SOC AND REC,5910
UNIVERSITY STUDENT,24,CHANGE MODE,0
UNIVERSITY STUDENT,25,HOME,114340
UNIVERSITY STUDENT,25,WORK,37390
UNIVERSITY STUDENT,25,SCHOOL,49030
UNIVERSITY STUDENT,25,ESCORT,1990
UNIVERSITY STUDENT,25,PERS-BUS AND MED,5880
UNIVERSITY STUDENT,25,SHOP,4630
UNIVERSITY STUDENT,25,MEAL,3260
UNIVERSITY STUDENT,25,SOC AND REC,6490
UNIVERSITY STUDENT,25,CHANGE MODE,20
UNIVERSITY STUDENT,26,HOME,123900
UNIVERSITY STUDENT,26,WORK,35180
UNIVERSITY STUDENT,26,SCHOOL,36570
UNIVERSITY STUDENT,26,ESCORT,1830
UNIVERSITY STUDENT,26,PERS-BUS AND MED,5950
UNIVERSITY STUDENT,26,SHOP,5010
UNIVERSITY STUDENT,26,MEAL,3110
UNIVERSITY STUDENT,26,SOC AND REC,6300
UNIVERSITY STUDENT,26,CHANGE MODE,10
UNIVERSITY STUDENT,27,HOME,136920
UNIVERSITY STUDENT,27,WORK,33230
UNIVERSITY STUDENT,27,SCHOOL,20740
